1,14,2,0,0,0,0,2,0,2,0,2,0,0,2,0
2,14,0,0,0,2,0,0,0,2,0,0,2,0,0,0
3,14,2,2,0,0,0,2,0,0,2,2,0,0,0,0
4,13,2,2,2,0,0,2,2,0,0,2,0,0,0
5,15,0,0,2,0,2,2,2,0,0,2,0,0,0,0,0
6,13,2,0,2,0,0,2,2,0,0,2,0,0,0
7,15,2,2,2,0,0,2,0,0,0,2,2,0,0,2,0
8,14,2,0,2,0,0,0,2,0,0,0,0,0,0,0
9,15,2,0,0,2,2,0,0,0,0,2,0,0,0,2,0
10,13,2,0,0,2,2,2,2,0,0,2,0,0,0
11,14,0,0,0,2,2,2,2,2,0,2,0,0,2,0
12,13,2,0,0,0,0,0,2,0,0,0,0,0,0
