1,15,2,0,0,2,0,2,2,2,0,0,2,0,0,2,0
2,12,2,2,2,0,0,2,2,0,2,0,0,0
3,14,0,2,2,2,0,0,0,0,2,2,0,0,2,0
4,12,2,2,2,2,2,2,0,0,0,0,0,0
5,14,2,0,0,2,0,2,2,2,2,2,0,0,0,2
6,13,2,0,0,0,2,2,2,0,0,2,0,0,0
