1,13,0,2,2,0,2,0,2,2,2,0,0,2,0
2,13,2,0,0,0,2,0,2,0,0,0,0,0,2
3,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4,12,2,0,2,2,2,0,0,0,0,0,0,0
5,13,2,0,2,2,0,2,2,0,0,0,0,0,2
6,13,2,0,0,2,2,2,2,0,0,0,0,0,0
