1,14,2,0,0,2,2,0,2,2,0,0,2,2,0,0
2,12,2,0,0,2,2,0,0,0,2,0,0,0
3,15,2,0,2,0,0,0,0,0,2,2,0,0,0,2,0
4,12,0,2,2,0,0,2,0,0,0,0,0,0
5,16,2,0,0,2,0,0,2,2,0,0,0,2,0,0,0,0
6,12,2,2,2,2,0,0,0,0,0,0,0,0
7,14,2,0,0,0,0,2,2,0,2,2,0,0,2,0
8,12,2,0,2,2,0,0,0,0,0,0,0,2
