1,11,0,0,2,0,0,2,0,2,0,0,0
2,11,0,0,2,0,0,2,0,0,0,0,0
3,11,2,0,0,0,0,2,0,0,0,2,0
4,11,0,0,2,0,0,0,0,0,0,2,2
5,11,0,2,2,0,0,2,0,2,0,2,2
6,11,2,2,2,0,0,0,0,2,0,2,0
7,12,0,0,0,0,0,2,0,0,2,0,2,0
8,13,0,2,2,2,0,0,0,2,0,2,0,2,0
9,13,0,2,2,2,0,0,2,0,0,2,0,2,0
10,12,0,2,2,0,0,0,2,0,0,0,0,0
11,11,2,2,0,0,0,2,0,2,0,0,0
12,11,2,0,2,0,0,2,0,0,0,2,0
13,11,2,2,2,0,0,2,0,0,0,0,0
