1,15,0,0,0,0,0,2,2,2,0,0,2,0,0,0,0
2,14,2,0,0,2,0,0,0,2,0,0,0,0,0,0
3,15,2,0,0,2,2,0,0,0,2,0,2,0,0,2,2
4,13,2,0,0,2,2,2,2,0,0,2,0,0,0
5,16,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,0
6,14,2,0,0,2,0,2,0,0,0,0,0,0,0,0
