1,11,0,0,2,0,0,0,0,2,0,0,0
2,11,2,0,0,0,0,2,0,2,0,2,0
3,11,0,2,0,0,0,2,0,0,0,0,0
4,11,2,2,0,0,0,2,0,0,0,0,0
5,1,0
6,11,2,2,2,0,0,2,0,2,0,0,0
