189,9,0,0,0,0,0,0,2,0,0
190,8,0,0,0,0,0,0,2,0
191,9,2,0,2,0,0,2,0,0,0
192,8,2,0,2,0,0,0,0,2
193,8,0,2,0,0,0,0,0,2
194,8,2,0,2,0,0,0,0,0
195,7,0,0,2,0,0,0,0
196,8,2,0,0,0,0,0,0,2
197,8,2,0,2,0,0,0,0,0
198,8,2,0,2,0,0,0,0,0
199,8,0,0,2,0,0,2,0,0
200,7,2,0,0,0,0,0,0
201,8,2,0,0,0,0,0,0,0
202,8,2,0,2,0,0,0,0,0
203,8,0,0,2,0,0,2,0,0
204,8,2,0,2,0,0,2,0,0
205,7,0,2,2,0,0,0,0
206,8,2,0,2,0,0,2,0,0
207,8,0,0,2,0,0,2,0,0
208,8,2,0,2,0,0,2,0,0
209,8,0,2,0,0,0,0,0,2
210,7,2,0,0,0,0,0,0
211,8,0,0,0,0,0,2,0,0
212,8,0,0,2,0,0,2,0,0
213,8,2,0,2,0,0,0,0,0
214,8,0,0,2,0,0,2,0,0
215,7,2,0,2,0,0,0,0
216,8,2,0,2,0,0,2,0,0
217,8,0,0,0,0,0,0,2,0
218,8,2,0,2,0,0,2,0,0
219,8,2,0,0,0,0,2,0,0
220,8,0,0,0,2,0,0,2,0
221,8,2,0,0,0,0,2,0,0
222,8,2,0,2,0,0,2,0,0
223,8,2,0,0,0,0,2,0,0
224,8,2,0,0,0,0,2,2,0
225,7,0,0,2,0,0,0,0
226,8,0,0,2,0,0,0,0,0
227,8,0,0,2,0,0,2,0,0
228,8,0,0,0,0,0,2,0,0
229,8,0,0,0,0,0,0,0,0
230,7,0,0,0,0,0,2,0
231,8,2,0,2,0,0,2,0,0
232,8,0,0,2,0,0,2,0,0
233,8,2,0,2,0,0,0,0,0
234,9,0,0,2,0,0,0,0,2,0
235,7,2,2,0,0,0,2,0
