1,15,2,0,0,2,0,2,0,2,0,0,2,0,0,2,2
2,14,2,0,0,2,0,0,2,0,0,0,2,0,0,0
3,14,2,0,0,2,2,2,2,2,2,2,0,0,0,0
4,13,2,0,0,2,2,0,2,0,0,2,0,0,0
5,15,2,0,0,2,2,2,2,0,0,0,2,0,0,0,0
6,14,0,0,0,2,0,0,0,2,0,0,2,0,0,0
