1,13,2,0,0,2,0,2,2,0,2,0,0,0,0
2,12,2,2,0,0,0,2,0,0,0,0,0,0
3,15,2,0,0,2,0,0,2,2,2,0,2,0,0,2,0
4,12,0,0,2,2,2,2,0,0,2,0,0,0
5,13,0,0,2,0,0,2,0,2,2,0,0,0,2
6,12,2,2,2,0,2,2,0,0,2,0,0,0
