1,15,2,0,0,2,0,0,2,2,0,2,2,0,0,0,0
2,13,2,0,0,2,0,2,2,0,0,2,0,0,0
3,16,2,0,0,2,0,0,2,2,2,0,0,0,0,0,2,0
4,12,2,0,2,0,2,0,0,0,2,0,0,0
5,15,2,0,0,2,2,2,0,0,2,2,2,0,0,0,2
6,12,2,2,2,0,0,2,0,0,2,0,0,0
