1,12,0,0,0,2,2,0,0,0,0,2,2,0
2,12,2,2,0,0,0,2,0,2,0,2,0,0
3,13,0,2,0,2,0,0,0,0,0,0,0,0,0
4,12,2,0,0,0,2,2,0,0,0,2,0,0
5,12,2,0,0,0,0,2,0,0,0,2,0,0
