1,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
2,12,2,0,2,0,2,0,0,0,2,0,0,0
3,16,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
4,13,2,2,2,0,0,0,2,0,0,2,0,0,0
5,14,2,2,0,0,0,2,0,0,0,2,0,0,2,0
6,13,2,2,0,0,0,2,0,0,0,2,0,0,0
