1,16,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
2,13,2,2,0,0,0,0,2,0,0,2,0,0,2
3,14,0,0,0,2,2,2,0,2,0,0,0,0,0,0
4,12,0,2,2,2,2,2,0,0,0,0,0,0
5,14,2,0,2,0,0,2,2,2,2,0,0,0,2,0
6,12,0,0,2,0,2,0,0,0,0,0,0,0
