1,15,2,0,0,0,0,0,2,0,2,2,0,0,0,2,0
2,13,0,0,0,2,2,0,2,0,0,2,0,0,0
3,14,0,2,0,2,0,0,0,0,2,2,0,0,0,0
4,12,2,2,2,2,0,0,0,0,2,0,0,0
5,14,2,0,0,0,2,0,2,2,2,0,0,0,2,0
6,12,2,2,2,2,2,0,0,0,2,0,0,2
7,14,2,0,0,2,2,2,2,2,0,0,0,0,2,0
8,11,0,2,2,0,2,0,0,2,0,0,0
9,13,0,2,2,2,0,2,2,2,0,0,0,0,0
10,12,2,2,2,2,2,2,0,0,0,0,0,2
11,15,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0
12,12,2,2,2,2,0,2,0,0,0,0,0,0
13,14,2,2,2,0,0,0,0,0,2,2,0,0,2,0
14,13,0,0,0,2,2,0,2,0,0,2,0,0,0
15,15,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0
16,12,2,2,2,2,2,0,0,0,2,0,0,0
