1,14,0,2,0,0,0,0,0,0,0,0,0,0,2,0
2,14,0,0,0,2,0,0,2,2,0,0,2,0,0,0
3,14,2,2,2,0,2,0,0,2,2,0,0,0,2,0
4,13,2,2,0,0,0,0,0,0,0,2,0,0,0
5,15,2,2,0,2,2,0,0,0,0,0,0,0,0,2,0
6,13,2,0,0,0,0,2,2,0,0,0,0,0,0
7,15,2,0,0,2,2,2,0,0,0,2,2,0,0,2,2
8,13,2,0,0,2,0,2,2,0,0,2,0,0,0
9,13,0,2,0,0,2,0,0,2,2,0,0,2,0
10,12,2,2,0,0,0,0,0,0,2,0,0,2
