1,16,2,0,0,2,0,0,2,2,2,0,0,2,0,0,2,0
2,14,2,2,0,0,0,0,2,2,2,0,0,0,2,0
3,14,2,0,0,2,2,0,2,2,2,2,0,0,2,0
4,14,2,0,0,2,2,0,2,0,0,0,0,0,2,0
5,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
6,15,2,0,0,2,2,2,0,0,2,2,2,0,0,2,0
7,14,0,0,0,2,2,0,2,2,2,2,0,0,2,0
8,15,2,2,2,0,0,2,2,0,0,0,2,0,0,0,0
9,16,2,0,0,2,0,0,0,0,0,2,2,2,0,0,0,2
10,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
11,14,2,0,0,2,0,0,2,0,2,2,0,0,0,2
12,15,2,0,0,2,2,2,0,2,0,0,0,0,0,0,2
13,16,2,2,0,0,0,2,0,0,2,0,0,0,0,0,2,0
14,14,2,0,2,0,0,2,2,0,0,2,0,0,0,2
15,15,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
16,15,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0
17,14,0,0,2,0,0,2,2,2,2,2,0,0,2,0
18,15,0,0,0,2,0,0,2,2,2,2,0,0,0,0,0
19,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
20,14,2,0,0,2,2,0,2,2,0,0,0,0,2,0
21,13,0,0,2,2,2,2,2,0,2,0,0,0,0
22,14,2,2,0,0,2,0,0,2,0,2,0,0,0,0
23,14,2,0,0,2,2,0,2,2,0,0,0,0,2,0
24,14,2,0,0,2,2,2,2,0,0,0,0,0,2,0
25,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
26,14,2,0,0,2,2,0,0,2,0,2,0,0,2,0
27,14,0,2,2,0,0,0,2,2,0,0,0,2,2,0
28,16,2,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0
29,15,2,2,0,0,0,2,2,0,0,0,2,0,0,2,0
30,14,2,0,0,0,0,2,0,0,2,0,0,0,0,0
31,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
32,14,2,0,0,0,0,0,2,0,0,2,0,0,0,0
33,14,2,0,2,2,0,2,2,0,0,2,0,0,0,0
34,16,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0
35,16,2,0,0,0,0,0,2,0,0,0,2,2,0,0,2,0
36,15,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0
37,14,2,2,0,2,2,0,0,2,2,2,0,0,0,2
38,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
39,14,2,0,0,2,2,2,2,2,0,0,0,0,2,2
40,15,2,0,0,2,2,0,0,0,2,2,0,0,0,2,0
41,14,2,0,0,2,0,2,0,0,2,2,0,0,2,2
42,15,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0
43,14,0,0,0,2,2,2,2,0,0,2,0,0,2,0
44,14,2,2,0,2,2,0,0,0,2,2,0,0,0,2
45,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
46,13,2,2,2,2,2,0,0,2,2,0,0,2,0
47,14,2,0,2,0,0,0,2,0,2,2,0,0,0,0
48,13,2,2,2,2,2,2,2,0,0,0,0,2,0
49,13,2,2,2,2,2,2,2,2,0,0,0,0,0
50,14,2,2,2,0,0,0,2,2,0,0,0,0,2,2
51,14,0,2,2,0,0,0,2,2,2,0,0,0,2,0
52,14,2,2,2,0,0,0,2,2,0,0,0,0,2,2
53,14,2,2,0,2,2,0,0,2,2,0,0,0,0,2
54,13,2,2,0,0,2,2,0,0,2,0,2,0,0
55,15,2,0,0,2,0,2,0,0,2,2,0,0,0,2,0
56,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
57,14,2,0,0,2,0,0,0,2,2,2,0,0,2,0
58,13,2,2,2,2,2,2,2,0,0,0,0,0,0
59,14,2,0,0,2,0,0,2,2,2,2,0,0,2,0
60,13,2,2,2,2,2,2,2,0,0,2,0,2,0
61,15,2,2,0,0,0,2,2,0,0,0,0,0,0,2,0
62,14,2,0,2,0,0,2,2,0,2,2,0,0,0,0
63,15,2,2,0,0,0,2,2,0,0,0,0,0,0,2,0
64,14,2,2,0,2,2,0,0,2,2,2,0,0,2,0
65,14,2,2,0,0,0,2,0,0,0,2,0,0,2,2
66,16,0,0,0,0,0,0,2,0,0,2,2,0,0,0,2,0
67,13,2,0,0,2,0,2,0,0,2,0,0,2,0
68,14,0,2,2,2,0,0,0,2,2,0,0,0,2,0
69,15,2,0,0,2,2,0,0,0,2,0,0,0,0,2,2
70,15,2,0,0,2,2,0,0,0,2,2,2,0,0,2,2
71,16,2,0,0,2,0,0,2,2,2,0,0,2,0,0,0,0
72,15,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0
73,15,0,0,0,0,2,0,0,0,2,2,0,0,0,0,2
74,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
