1,14,0,2,2,0,0,0,2,2,0,2,0,0,2,0
2,12,2,0,2,0,2,0,0,0,0,0,0,0
3,13,0,0,2,0,2,0,2,2,0,0,0,2,0
4,13,2,0,2,0,0,2,2,0,0,0,0,0,0
5,15,2,0,0,2,0,0,2,2,0,2,2,0,0,2,0
6,12,0,0,0,0,2,2,0,0,0,0,0,0
7,14,2,0,0,0,2,0,0,0,0,2,0,0,0,0
8,12,2,2,2,0,0,0,0,0,2,0,0,0
