1,15,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2,12,2,2,2,2,2,2,0,0,2,0,0,0
3,14,0,2,0,0,0,2,0,0,0,2,0,0,2,0
4,12,2,2,2,0,0,0,0,0,2,0,0,0
5,14,0,0,0,2,0,2,0,0,2,0,0,0,0,0
6,13,2,2,0,2,2,2,2,0,0,0,0,0,2
