1,14,2,0,2,0,0,0,0,2,2,0,0,0,0,0
2,13,0,0,0,0,2,0,2,0,0,2,0,0,0
3,14,2,0,0,2,2,2,0,0,2,0,0,0,0,0
4,13,2,0,0,0,2,2,2,0,0,2,0,0,0
5,13,2,0,0,0,0,2,0,2,2,0,2,0,0
6,13,2,0,0,2,0,2,2,0,0,2,0,0,0
7,14,0,0,0,2,0,0,2,2,2,0,0,0,2,0
8,12,0,2,2,2,0,2,0,0,2,0,0,0
9,15,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0
10,13,2,0,0,0,0,2,0,0,0,0,0,0,0
11,14,2,0,0,2,2,0,2,2,0,2,0,0,0,0
12,13,2,2,2,0,0,0,2,0,0,2,0,0,0
13,14,0,0,0,2,2,2,0,0,2,2,0,0,2,0
14,13,2,0,0,2,2,0,0,0,0,2,0,0,0
15,15,2,0,0,2,2,2,2,0,0,0,2,0,0,2,0
16,13,2,2,2,0,0,0,2,0,0,2,0,0,2
17,15,0,0,0,2,0,0,2,0,0,2,0,0,0,2,0
18,13,2,2,2,0,0,0,2,0,0,0,0,0,0
19,13,2,2,2,2,0,2,0,0,0,0,0,0,0
20,12,0,2,2,2,0,2,0,0,0,0,0,0
21,14,2,0,0,0,0,2,2,0,2,2,0,0,0,0
22,12,2,2,0,0,2,0,0,0,2,0,0,0
23,13,2,2,2,0,0,2,2,0,0,2,0,2,0
24,12,2,0,2,2,0,2,0,0,0,0,0,0
